#,Date,Transact. No,Buyer,Seller,Qty,Rate,Amount
489,2021/02/04,2021020403010040,34,39,485,163.0,79055.0
491,2021/02/04,2021020403009959,53,29,100,163.0,16300.0
493,2021/02/04,2021020403007500,22,56,90,164.0,14760.0
495,2021/02/04,2021020403006960,57,49,60,162.0,9720.0
497,2021/02/04,2021020403006304,34,32,150,163.0,24450.0
499,2021/02/04,2021020403000278,48,13,10,167.0,1670.0
501,2021/02/07,2021020703003491,45,41,100,161.0,16100.0
503,2021/02/04,2021020403024083,5,25,200,161.0,32200.0
505,2021/02/04,2021020403024079,41,25,200,161.0,32200.0
507,2021/02/04,2021020403023773,34,25,1780,162.0,288360.0
509,2021/02/04,2021020403023606,13,25,660,162.0,106920.0
511,2021/02/04,2021020403021827,42,25,10,163.0,1630.0
513,2021/02/04,2021020403019141,25,43,120,162.0,19440.0
515,2021/02/04,2021020403018107,1,16,70,162.0,11340.0
517,2021/02/04,2021020403018049,1,38,300,162.0,48600.0
519,2021/02/04,2021020403018007,21,43,135,163.0,22005.0
521,2021/02/04,2021020403016499,35,52,200,164.0,32800.0
523,2021/02/04,2021020403015440,21,52,65,163.0,10595.0
525,2021/02/04,2021020403014646,21,14,200,163.0,32600.0
527,2021/02/04,2021020403013570,21,54,10,163.0,1630.0
529,2021/02/04,2021020403012284,40,38,520,165.0,85800.0
531,2021/02/04,2021020403012280,40,45,200,165.0,33000.0
533,2021/02/04,2021020403012276,40,48,20,164.0,3280.0
535,2021/02/04,2021020403012272,40,45,500,163.0,81500.0
537,2021/02/04,2021020403010848,34,16,40,163.0,6520.0
539,2021/02/04,2021020403010147,34,45,30,163.0,4890.0
541,2021/02/04,2021020403010037,59,42,500,164.0,82000.0
543,2021/02/04,2021020403008756,54,42,10,164.0,1640.0
545,2021/02/04,2021020403007497,22,34,50,164.0,8200.0
547,2021/02/04,2021020403006388,42,39,40,164.0,6560.0
549,2021/02/04,2021020403000812,58,13,10,167.0,1670.0
551,2021/02/04,2021020403024084,4,25,40,161.0,6440.0
553,2021/02/04,2021020403024080,14,25,500,161.0,80500.0
555,2021/02/04,2021020403023774,38,25,166,162.0,26892.0
557,2021/02/04,2021020403023607,49,25,50,162.0,8100.0
559,2021/02/04,2021020403022446,50,25,10,163.0,1630.0
561,2021/02/04,2021020403019601,13,47,1550,162.0,251100.0
563,2021/02/04,2021020403018108,22,16,130,162.0,21060.0
565,2021/02/04,2021020403018050,1,38,500,162.0,81000.0
567,2021/02/04,2021020403018008,3,43,30,163.0,4890.0
569,2021/02/04,2021020403016500,35,42,300,164.0,49200.0
571,2021/02/04,2021020403015468,21,6,50,163.0,8150.0
573,2021/02/04,2021020403015076,21,25,75,163.0,12225.0
575,2021/02/04,2021020403014032,33,37,80,164.0,13120.0
577,2021/02/04,2021020403012298,40,45,30,165.0,4950.0
579,2021/02/04,2021020403012281,40,38,100,165.0,16500.0
581,2021/02/04,2021020403012277,40,59,80,165.0,13200.0
583,2021/02/04,2021020403012273,40,25,400,164.0,65600.0
585,2021/02/04,2021020403011194,34,25,815,163.0,132845.0
587,2021/02/04,2021020403010203,34,25,1800,163.0,293400.0
589,2021/02/04,2021020403010038,59,25,500,164.0,82000.0
591,2021/02/04,2021020403008820,54,43,290,164.0,47560.0
593,2021/02/04,2021020403007498,22,39,160,164.0,26240.0
595,2021/02/04,2021020403006406,34,33,350,163.0,57050.0
597,2021/02/04,2021020403001120,42,14,500,164.0,82000.0
599,2021/02/03,2021020303025832,34,25,4237,163.0,690631.0
501,2021/02/03,2021020303025244,1,16,50,162.0,8100.0
503,2021/02/03,2021020303025148,34,25,246,163.0,40098.0
505,2021/02/03,2021020303024284,34,5,90,163.0,14670.0
507,2021/02/03,2021020303021635,34,38,500,163.0,81500.0
509,2021/02/03,2021020303020701,1,43,250,162.0,40500.0
511,2021/02/03,2021020303020459,7,25,50,162.0,8100.0
513,2021/02/03,2021020303020455,34,25,500,162.0,81000.0
515,2021/02/03,2021020303020451,46,25,250,162.0,40500.0
517,2021/02/03,2021020303019073,28,59,200,163.0,32600.0
519,2021/02/03,2021020303018368,34,25,175,164.0,28700.0
521,2021/02/03,2021020303014524,49,59,300,163.0,48900.0
523,2021/02/03,2021020303013720,13,55,82,162.0,13284.0
525,2021/02/03,2021020303013240,1,49,300,163.0,48900.0
527,2021/02/03,2021020303013236,19,49,50,162.0,8100.0
529,2021/02/03,2021020303012246,51,45,20,162.0,3240.0
531,2021/02/03,2021020303011503,17,6,300,163.0,48900.0
533,2021/02/03,2021020303010534,58,25,500,165.0,82500.0
535,2021/02/03,2021020303009666,48,49,40,163.0,6520.0
537,2021/02/03,2021020303007472,10,5,300,163.0,48900.0
539,2021/02/03,2021020303005678,38,47,70,165.0,11550.0
541,2021/02/03,2021020303005605,48,45,150,165.0,24750.0
543,2021/02/03,2021020303004321,16,42,340,168.0,57120.0
545,2021/02/03,2021020303002017,58,25,100,168.0,16800.0
547,2021/02/02,2021020203025552,36,14,867,166.0,143922.0
549,2021/02/02,2021020203024864,26,21,37,166.0,6142.0
551,2021/02/03,2021020303025151,1,25,200,163.0,32600.0
553,2021/02/03,2021020303025052,58,22,134,164.0,21976.0
555,2021/02/03,2021020303022443,34,43,250,163.0,40750.0
557,2021/02/03,2021020303021484,34,59,539,163.0,87857.0
559,2021/02/03,2021020303020598,5,25,282,162.0,45684.0
561,2021/02/03,2021020303020458,41,25,500,162.0,81000.0
563,2021/02/03,2021020303020454,48,25,500,162.0,81000.0
565,2021/02/03,2021020303020450,33,25,30,162.0,4860.0
567,2021/02/03,2021020303018974,17,59,11,163.0,1793.0
569,2021/02/03,2021020303017167,52,28,300,163.0,48900.0
571,2021/02/03,2021020303014355,22,59,500,163.0,81500.0
573,2021/02/03,2021020303013699,6,28,360,163.0,58680.0
575,2021/02/03,2021020303013239,1,57,1000,162.0,162000.0
577,2021/02/03,2021020303013235,51,49,130,162.0,21060.0
579,2021/02/03,2021020303012245,54,45,70,162.0,11340.0
581,2021/02/03,2021020303011355,37,25,100,164.0,16400.0
583,2021/02/03,2021020303010314,43,25,500,165.0,82500.0
585,2021/02/03,2021020303009665,51,49,100,164.0,16400.0
587,2021/02/03,2021020303007448,11,37,10,166.0,1660.0
589,2021/02/03,2021020303005608,38,45,340,165.0,56100.0
591,2021/02/03,2021020303005604,34,45,100,165.0,16500.0
593,2021/02/03,2021020303004320,16,42,10,168.0,1680.0
595,2021/02/03,2021020303001402,54,25,30,165.0,4950.0
597,2021/02/02,2021020203025551,29,14,1000,166.0,166000.0
599,2021/02/02,2021020203024773,37,59,500,167.0,83500.0
601,2021/02/03,2021020303025766,47,38,500,162.0,81000.0
603,2021/02/03,2021020303025149,17,25,307,163.0,50041.0
605,2021/02/03,2021020303024575,52,34,10,164.0,1640.0
607,2021/02/03,2021020303022249,34,56,125,163.0,20375.0
609,2021/02/03,2021020303020801,1,14,200,162.0,32400.0
611,2021/02/03,2021020303020460,52,25,500,162.0,81000.0
613,2021/02/03,2021020303020456,59,25,700,162.0,113400.0
615,2021/02/03,2021020303020452,5,25,30,162.0,4860.0
617,2021/02/03,2021020303020448,13,25,68,162.0,11016.0
619,2021/02/03,2021020303018369,34,34,25,164.0,4100.0
621,2021/02/03,2021020303014875,49,59,65,163.0,10595.0
623,2021/02/03,2021020303014246,22,36,500,163.0,81500.0
625,2021/02/03,2021020303013561,6,49,40,163.0,6520.0
627,2021/02/03,2021020303013237,39,49,100,162.0,16200.0
629,2021/02/03,2021020303012445,59,49,500,163.0,81500.0
631,2021/02/03,2021020303011742,54,57,100,162.0,16200.0
633,2021/02/03,2021020303011045,43,25,190,165.0,31350.0
635,2021/02/03,2021020303009667,17,49,410,163.0,66830.0
637,2021/02/03,2021020303007473,19,5,100,163.0,16300.0
639,2021/02/03,2021020303005679,44,47,10,165.0,1650.0
641,2021/02/03,2021020303005606,52,45,20,165.0,3300.0
643,2021/02/03,2021020303005360,37,54,300,166.0,49800.0
645,2021/02/03,2021020303004137,6,25,250,168.0,42000.0
647,2021/02/03,2021020303001400,58,25,20,166.0,3320.0
649,2021/02/02,2021020203025366,35,59,40,167.0,6680.0
651,2021/02/03,2021020303025150,58,25,10,163.0,1630.0
653,2021/02/03,2021020303025051,58,34,466,164.0,76424.0
655,2021/02/03,2021020303022418,34,43,250,163.0,40750.0
657,2021/02/03,2021020303021084,19,59,50,163.0,8150.0
659,2021/02/03,2021020303020461,59,25,500,162.0,81000.0
661,2021/02/03,2021020303020457,13,25,300,162.0,48600.0
663,2021/02/03,2021020303020453,44,25,90,162.0,14580.0
665,2021/02/03,2021020303020449,10,25,200,162.0,32400.0
667,2021/02/03,2021020303018479,52,59,200,163.0,32600.0
669,2021/02/03,2021020303015488,37,59,135,163.0,22005.0
671,2021/02/03,2021020303014304,51,25,100,164.0,16400.0
673,2021/02/03,2021020303013651,6,48,100,163.0,16300.0
675,2021/02/03,2021020303013238,25,49,220,162.0,35640.0
677,2021/02/03,2021020303012808,16,49,40,163.0,6520.0
679,2021/02/03,2021020303012110,29,49,120,163.0,19560.0
681,2021/02/03,2021020303011046,43,25,810,165.0,133650.0
683,2021/02/03,2021020303010150,8,25,30,165.0,4950.0
685,2021/02/03,2021020303007474,48,5,100,163.0,16300.0
687,2021/02/03,2021020303007174,11,17,40,166.0,6640.0
689,2021/02/03,2021020303005607,38,45,590,165.0,97350.0
691,2021/02/03,2021020303005443,37,45,700,166.0,116200.0
693,2021/02/03,2021020303004319,16,25,50,168.0,8400.0
695,2021/02/03,2021020303001401,21,25,50,166.0,8300.0
697,2021/02/02,2021020203025550,26,14,13,166.0,2158.0
699,2021/02/02,2021020203024642,26,17,200,166.0,33200.0
601,2021/02/02,2021020203024389,34,59,169,167.0,28223.0
603,2021/02/02,2021020203022999,22,26,20,166.0,3320.0
605,2021/02/02,2021020203019733,28,56,200,164.0,32800.0
607,2021/02/02,2021020203019721,22,50,75,165.0,12375.0
609,2021/02/02,2021020203018891,52,40,260,165.0,42900.0
611,2021/02/02,2021020203018887,57,40,30,165.0,4950.0
613,2021/02/02,2021020203018737,40,11,80,167.0,13360.0
615,2021/02/02,2021020203017413,58,56,10,168.0,1680.0
617,2021/02/02,2021020203013840,57,51,100,168.0,16800.0
619,2021/02/02,2021020203013657,8,53,100,167.0,16700.0
621,2021/02/02,2021020203013373,11,6,100,166.0,16600.0
623,2021/02/02,2021020203010990,45,41,10,167.0,1670.0
625,2021/02/02,2021020203008329,58,55,150,164.0,24600.0
627,2021/02/02,2021020203008325,43,55,100,164.0,16400.0
629,2021/02/02,2021020203008321,34,55,50,165.0,8250.0
631,2021/02/02,2021020203007608,43,53,100,166.0,16600.0
633,2021/02/02,2021020203004893,51,41,70,167.0,11690.0
635,2021/02/02,2021020203004421,42,42,50,167.0,8350.0
637,2021/02/02,2021020203004055,35,6,500,168.0,84000.0
639,2021/02/02,2021020203002729,38,3,50,170.0,8500.0
641,2021/02/02,2021020203002234,57,47,10,173.0,1730.0
643,2021/02/02,2021020203001724,50,29,380,170.0,64600.0
645,2021/02/02,2021020203001627,58,22,300,174.0,52200.0
647,2021/02/02,2021020203001446,13,57,100,175.0,17500.0
649,2021/02/02,2021020203001024,39,52,200,175.0,35000.0
651,2021/02/02,2021020203023599,41,25,250,167.0,41750.0
653,2021/02/02,2021020203021571,39,14,20,167.0,3340.0
655,2021/02/02,2021020203019731,45,56,529,164.0,86756.0
657,2021/02/02,2021020203018893,46,40,1000,165.0,165000.0
659,2021/02/02,2021020203018889,54,40,50,165.0,8250.0
661,2021/02/02,2021020203018885,40,40,375,167.0,62625.0
663,2021/02/02,2021020203018735,19,11,100,167.0,16700.0
665,2021/02/02,2021020203014383,17,57,20,170.0,3400.0
667,2021/02/02,2021020203013659,8,45,90,167.0,15030.0
669,2021/02/02,2021020203013469,29,41,200,167.0,33400.0
671,2021/02/02,2021020203013207,36,41,500,167.0,83500.0
673,2021/02/02,2021020203009128,34,1,100,165.0,16500.0
675,2021/02/02,2021020203008327,13,55,100,164.0,16400.0
677,2021/02/02,2021020203008323,42,55,200,165.0,33000.0
679,2021/02/02,2021020203008184,39,41,13,167.0,2171.0
681,2021/02/02,2021020203006076,34,10,20,165.0,3300.0
683,2021/02/02,2021020203004467,49,51,15,164.0,2460.0
685,2021/02/02,2021020203004124,17,6,100,167.0,16700.0
687,2021/02/02,2021020203003697,58,3,20,170.0,3400.0
689,2021/02/02,2021020203002421,21,38,38,170.0,6460.0
691,2021/02/02,2021020203001984,59,38,160,173.0,27680.0
693,2021/02/02,2021020203001722,49,29,100,172.0,17200.0
695,2021/02/02,2021020203001596,6,28,200,173.0,34600.0
697,2021/02/02,2021020203001411,26,29,1000,175.0,175000.0
699,2021/02/02,2021020203000976,39,40,100,175.0,17500.0
701,2021/02/02,2021020203024388,34,25,62,167.0,10354.0
703,2021/02/02,2021020203022355,59,45,500,165.0,82500.0
705,2021/02/02,2021020203019732,45,56,100,164.0,16400.0
707,2021/02/02,2021020203018973,45,40,1471,164.0,241244.0
709,2021/02/02,2021020203018890,34,40,100,165.0,16500.0
711,2021/02/02,2021020203018886,39,40,50,165.0,8250.0
713,2021/02/02,2021020203018736,4,11,20,167.0,3340.0
715,2021/02/02,2021020203015636,41,56,317,168.0,53256.0
717,2021/02/02,2021020203013660,8,42,95,167.0,15865.0
719,2021/02/02,2021020203013656,8,41,10,167.0,1670.0
721,2021/02/02,2021020203013242,44,41,100,167.0,16700.0
723,2021/02/02,2021020203009129,39,1,50,165.0,8250.0
725,2021/02/02,2021020203008328,56,55,200,164.0,32800.0
727,2021/02/02,2021020203008324,4,55,15,164.0,2460.0
729,2021/02/02,2021020203008320,33,55,20,166.0,3320.0
731,2021/02/02,2021020203006670,34,26,530,165.0,87450.0
733,2021/02/02,2021020203004758,51,42,50,167.0,8350.0
735,2021/02/02,2021020203004420,52,42,200,167.0,33400.0
737,2021/02/02,2021020203004054,52,6,10,168.0,1680.0
739,2021/02/02,2021020203002557,21,36,12,172.0,2064.0
741,2021/02/02,2021020203001985,59,57,40,173.0,6920.0
743,2021/02/02,2021020203001723,40,29,20,170.0,3400.0
745,2021/02/02,2021020203001626,58,28,200,173.0,34600.0
747,2021/02/02,2021020203001445,13,57,150,175.0,26250.0
749,2021/02/02,2021020203000977,39,44,200,175.0,35000.0
751,2021/02/02,2021020203023000,26,26,250,166.0,41500.0
753,2021/02/02,2021020203019734,34,56,269,164.0,44116.0
755,2021/02/02,2021020203019730,22,56,25,165.0,4125.0
757,2021/02/02,2021020203018892,46,40,50,165.0,8250.0
759,2021/02/02,2021020203018888,34,40,150,165.0,24750.0
761,2021/02/02,2021020203018813,40,57,45,167.0,7515.0
763,2021/02/02,2021020203018592,53,56,50,168.0,8400.0
765,2021/02/02,2021020203014101,57,6,900,168.0,151200.0
767,2021/02/02,2021020203013658,8,25,200,167.0,33400.0
769,2021/02/02,2021020203013374,36,6,300,166.0,49800.0
771,2021/02/02,2021020203012923,58,41,150,167.0,25050.0
773,2021/02/02,2021020203008330,46,55,102,164.0,16728.0
775,2021/02/02,2021020203008326,19,55,100,164.0,16400.0
777,2021/02/02,2021020203008322,40,55,20,165.0,3300.0
779,2021/02/02,2021020203008090,39,3,380,166.0,63080.0
781,2021/02/02,2021020203005946,6,41,20,167.0,3340.0
783,2021/02/02,2021020203004466,56,51,10,164.0,1640.0
785,2021/02/02,2021020203004123,3,6,300,167.0,50100.0
787,2021/02/02,2021020203002996,40,3,50,170.0,8500.0
789,2021/02/02,2021020203002292,42,38,12,170.0,2040.0
791,2021/02/02,2021020203001784,35,57,105,170.0,17850.0
793,2021/02/02,2021020203001663,49,59,100,172.0,17200.0
795,2021/02/02,2021020203001595,25,28,100,173.0,17300.0
797,2021/02/02,2021020203001291,39,10,500,175.0,87500.0
799,2021/02/02,2021020203000956,13,40,300,175.0,52500.0
701,2021/02/02,2021020203000754,25,56,200,175.0,35000.0
703,2021/02/02,2021020203000425,26,26,10,173.0,1730.0
705,2021/02/01,2021020103023810,20,40,300,170.0,51000.0
707,2021/02/01,2021020103023766,57,41,100,169.0,16900.0
709,2021/02/01,2021020103023140,57,14,1000,170.0,170000.0
711,2021/02/01,2021020103022754,32,32,100,170.0,17000.0
713,2021/02/01,2021020103022522,53,39,10,170.0,1700.0
715,2021/02/01,2021020103022122,14,5,83,170.0,14110.0
717,2021/02/01,2021020103022103,45,32,40,168.0,6720.0
719,2021/02/01,2021020103021186,32,58,55,169.0,9295.0
721,2021/02/01,2021020103020869,37,8,500,170.0,85000.0
723,2021/02/01,2021020103020865,37,55,48,170.0,8160.0
725,2021/02/01,2021020103020629,20,45,30,170.0,5100.0
727,2021/02/01,2021020103020250,39,45,20,170.0,3400.0
729,2021/02/01,2021020103019792,49,45,50,167.0,8350.0
731,2021/02/01,2021020103019788,49,39,50,165.0,8250.0
733,2021/02/01,2021020103019746,49,5,200,163.0,32600.0
735,2021/02/01,2021020103017870,55,34,150,163.0,24450.0
737,2021/02/01,2021020103017848,49,53,1400,162.0,226800.0
739,2021/02/01,2021020103017620,14,6,100,162.0,16200.0
741,2021/02/01,2021020103017616,14,28,360,162.0,58320.0
743,2021/02/01,2021020103015982,39,28,20,162.0,3240.0
745,2021/02/01,2021020103015640,14,18,10,161.0,1610.0
747,2021/02/01,2021020103015410,14,38,40,160.0,6400.0
749,2021/02/01,2021020103015026,39,39,405,160.0,64800.0
751,2021/02/02,2021020203000544,46,55,50,174.0,8700.0
753,2021/02/02,2021020203000343,4,38,10,173.0,1730.0
755,2021/02/01,2021020103023808,20,14,29,170.0,4930.0
757,2021/02/01,2021020103023739,40,32,20,169.0,3380.0
759,2021/02/01,2021020103022854,41,48,383,170.0,65110.0
761,2021/02/01,2021020103022665,57,39,100,170.0,17000.0
763,2021/02/01,2021020103022125,14,39,267,170.0,45390.0
765,2021/02/01,2021020103022110,41,45,490,170.0,83300.0
767,2021/02/01,2021020103021986,32,32,100,169.0,16900.0
769,2021/02/01,2021020103020994,38,58,100,170.0,17000.0
771,2021/02/01,2021020103020867,37,45,100,170.0,17000.0
773,2021/02/01,2021020103020682,45,55,100,170.0,17000.0
775,2021/02/01,2021020103020536,37,26,55,169.0,9295.0
777,2021/02/01,2021020103019875,45,16,50,170.0,8500.0
779,2021/02/01,2021020103019790,49,45,50,165.0,8250.0
781,2021/02/01,2021020103019748,49,5,500,164.0,82000.0
783,2021/02/01,2021020103019655,49,41,35,162.0,5670.0
785,2021/02/01,2021020103017850,49,47,1300,162.0,210600.0
787,2021/02/01,2021020103017846,49,49,110,162.0,17820.0
789,2021/02/01,2021020103017618,14,45,200,162.0,32400.0
791,2021/02/01,2021020103016473,57,28,100,162.0,16200.0
793,2021/02/01,2021020103015756,14,48,55,161.0,8855.0
795,2021/02/01,2021020103015492,39,14,10,161.0,1610.0
797,2021/02/01,2021020103015213,39,44,100,160.0,16000.0
799,2021/02/01,2021020103013798,43,1,50,159.0,7950.0
801,2021/02/02,2021020203000516,13,14,100,173.0,17300.0
803,2021/02/02,2021020203000170,41,56,100,171.0,17100.0
805,2021/02/01,2021020103023767,39,41,720,169.0,121680.0
807,2021/02/01,2021020103023146,58,14,170,170.0,28900.0
809,2021/02/01,2021020103022755,32,48,417,170.0,70890.0
811,2021/02/01,2021020103022565,45,39,40,170.0,6800.0
813,2021/02/01,2021020103022123,14,17,150,170.0,25500.0
815,2021/02/01,2021020103022109,41,58,293,170.0,49810.0
817,2021/02/01,2021020103021817,53,58,10,170.0,1700.0
819,2021/02/01,2021020103020870,37,58,97,170.0,16490.0
821,2021/02/01,2021020103020866,37,41,75,170.0,12750.0
823,2021/02/01,2021020103020630,20,55,52,170.0,8840.0
825,2021/02/01,2021020103020389,41,19,10,168.0,1680.0
827,2021/02/01,2021020103019793,49,25,600,167.0,100200.0
829,2021/02/01,2021020103019789,49,41,400,165.0,66000.0
831,2021/02/01,2021020103019747,49,55,1000,164.0,164000.0
833,2021/02/01,2021020103017915,55,5,500,164.0,82000.0
835,2021/02/01,2021020103017849,49,37,110,162.0,17820.0
837,2021/02/01,2021020103017621,14,49,140,162.0,22680.0
839,2021/02/01,2021020103017617,14,13,200,162.0,32400.0
841,2021/02/01,2021020103016367,58,46,52,161.0,8372.0
843,2021/02/01,2021020103015641,14,48,45,161.0,7245.0
845,2021/02/01,2021020103015411,14,39,100,160.0,16000.0
847,2021/02/01,2021020103015027,39,44,595,160.0,95200.0
849,2021/02/01,2021020103013187,43,16,39,159.0,6201.0
851,2021/02/02,2021020203000545,46,39,50,176.0,8800.0
853,2021/02/02,2021020203000424,26,38,90,173.0,15570.0
855,2021/02/01,2021020103023809,20,17,100,170.0,17000.0
857,2021/02/01,2021020103023765,40,41,180,169.0,30420.0
859,2021/02/01,2021020103022855,41,14,117,170.0,19890.0
861,2021/02/01,2021020103022753,32,39,83,170.0,14110.0
863,2021/02/01,2021020103022434,49,58,5,167.0,835.0
865,2021/02/01,2021020103022111,41,5,217,170.0,36890.0
867,2021/02/01,2021020103022102,41,32,10,168.0,1680.0
869,2021/02/01,2021020103021010,37,10,445,169.0,75205.0
871,2021/02/01,2021020103020868,37,58,50,170.0,8500.0
873,2021/02/01,2021020103020864,37,16,130,170.0,22100.0
875,2021/02/01,2021020103020545,37,4,500,169.0,84500.0
877,2021/02/01,2021020103020178,39,55,52,167.0,8684.0
879,2021/02/01,2021020103019791,49,41,1000,166.0,166000.0
881,2021/02/01,2021020103019787,49,26,500,165.0,82500.0
883,2021/02/01,2021020103019656,22,41,65,162.0,10530.0
885,2021/02/01,2021020103017869,55,45,50,163.0,8150.0
887,2021/02/01,2021020103017847,49,41,45,162.0,7290.0
889,2021/02/01,2021020103017619,14,47,1000,162.0,162000.0
891,2021/02/01,2021020103016773,41,28,20,162.0,3240.0
893,2021/02/01,2021020103015757,14,8,145,161.0,23345.0
895,2021/02/01,2021020103015493,39,37,90,161.0,14490.0
897,2021/02/01,2021020103015409,14,44,305,160.0,48800.0
899,2021/02/01,2021020103014596,33,39,1000,160.0,160000.0
801,2021/02/01,2021020103012725,20,5,10,158.0,1580.0
803,2021/02/01,2021020103010817,20,17,300,158.0,47400.0
805,2021/02/01,2021020103008918,43,17,30,159.0,4770.0
807,2021/02/01,2021020103006220,8,5,463,159.0,73617.0
809,2021/02/01,2021020103005223,26,8,211,157.0,33127.0
811,2021/02/01,2021020103004928,25,6,100,158.0,15800.0
813,2021/02/01,2021020103004273,26,57,10,157.0,1570.0
815,2021/02/01,2021020103002950,25,17,500,155.0,77500.0
817,2021/02/01,2021020103002896,38,38,200,158.0,31600.0
819,2021/02/01,2021020103002479,19,38,200,158.0,31600.0
821,2021/02/01,2021020103002287,32,55,300,157.0,47100.0
823,2021/02/01,2021020103000927,42,55,100,155.0,15500.0
825,2021/02/01,2021020103000313,42,55,10,155.0,1550.0
827,2021/01/31,2021013103024872,58,35,20,156.0,3120.0
829,2021/01/31,2021013103024378,36,35,50,156.0,7800.0
831,2021/01/31,2021013103023180,45,38,400,157.0,62800.0
833,2021/01/31,2021013103022961,20,45,121,155.0,18755.0
