#,Date,Transact. No,Buyer,Seller,Qty,Rate,Amount
2571,2021/01/12,2021011203005429,38,42,151,179.0,27029.0
2573,2021/01/12,2021011203005279,21,26,500,178.0,89000.0
2575,2021/01/12,2021011203002605,55,55,500,176.0,88000.0
2577,2021/01/12,2021011203002209,17,34,90,178.0,16020.0
2579,2021/01/12,2021011203001804,34,34,200,176.0,35200.0
2581,2021/01/12,2021011203000717,6,52,60,181.0,10860.0
2583,2021/01/12,2021011203000432,1,32,50,180.0,9000.0
2585,2021/01/11,2021011103014748,33,45,326,178.0,58028.0
2587,2021/01/11,2021011103014316,33,52,100,178.0,17800.0
2589,2021/01/11,2021011103012219,25,11,500,176.0,88000.0
2591,2021/01/11,2021011103010672,25,55,900,178.0,160200.0
2593,2021/01/11,2021011103010018,41,39,20,175.0,3500.0
2595,2021/01/11,2021011103009317,41,55,10,180.0,1800.0
2597,2021/01/11,2021011103008621,4,34,200,185.0,37000.0
2599,2021/01/11,2021011103008617,4,26,50,183.0,9150.0
2601,2021/01/12,2021011203012280,28,55,580,182.0,105560.0
2603,2021/01/12,2021011203011176,39,55,10,182.0,1820.0
2605,2021/01/12,2021011203011013,16,49,250,181.0,45250.0
2607,2021/01/12,2021011203011009,16,34,100,181.0,18100.0
2609,2021/01/12,2021011203010778,42,48,60,180.0,10800.0
2611,2021/01/12,2021011203009833,48,52,100,181.0,18100.0
2613,2021/01/12,2021011203008254,25,26,1800,180.0,324000.0
2615,2021/01/12,2021011203007437,1,58,26,180.0,4680.0
2617,2021/01/12,2021011203005699,16,52,28,180.0,5040.0
2619,2021/01/12,2021011203005543,50,34,1000,180.0,180000.0
2621,2021/01/12,2021011203005430,38,4,849,179.0,151971.0
2623,2021/01/12,2021011203005390,38,34,901,179.0,161279.0
2625,2021/01/12,2021011203002965,55,57,28,176.0,4928.0
2627,2021/01/12,2021011203002210,17,34,200,178.0,35600.0
2629,2021/01/12,2021011203001838,33,43,200,176.0,35200.0
2631,2021/01/12,2021011203001050,45,52,10,181.0,1810.0
2633,2021/01/12,2021011203000458,1,45,100,180.0,18000.0
2635,2021/01/11,2021011103014749,33,52,100,178.0,17800.0
2637,2021/01/11,2021011103014376,33,49,240,177.0,42480.0
2639,2021/01/11,2021011103013654,33,55,100,178.0,17800.0
2641,2021/01/11,2021011103010673,25,17,50,178.0,8900.0
2643,2021/01/11,2021011103010194,25,28,350,176.0,61600.0
2645,2021/01/11,2021011103009437,25,28,100,177.0,17700.0
2647,2021/01/11,2021011103008658,4,25,100,188.0,18800.0
2649,2021/01/11,2021011103008618,4,28,200,185.0,37000.0
2651,2021/01/12,2021011203012281,28,39,600,182.0,109200.0
2653,2021/01/12,2021011203011657,58,41,400,181.0,72400.0
2655,2021/01/12,2021011203011014,16,58,374,181.0,67694.0
2657,2021/01/12,2021011203011010,16,52,200,181.0,36200.0
2659,2021/01/12,2021011203010891,58,48,98,180.0,17640.0
2661,2021/01/12,2021011203009965,59,26,1000,180.0,180000.0
2663,2021/01/12,2021011203008255,26,26,200,180.0,36000.0
2665,2021/01/12,2021011203007441,21,58,300,180.0,54000.0
2667,2021/01/12,2021011203005700,16,34,100,180.0,18000.0
2669,2021/01/12,2021011203005544,50,37,851,180.0,153180.0
2671,2021/01/12,2021011203005511,38,4,150,179.0,26850.0
2673,2021/01/12,2021011203005391,38,34,250,179.0,44750.0
2675,2021/01/12,2021011203003485,34,34,100,177.0,17700.0
2677,2021/01/12,2021011203002603,33,55,789,176.0,138864.0
2679,2021/01/12,2021011203001927,33,58,11,176.0,1936.0
2681,2021/01/12,2021011203001274,28,55,1000,178.0,178000.0
2683,2021/01/12,2021011203000591,42,52,500,181.0,90500.0
2685,2021/01/11,2021011103014750,33,26,114,179.0,20406.0
2687,2021/01/11,2021011103014377,52,49,200,177.0,35400.0
2689,2021/01/11,2021011103013671,11,52,100,178.0,17800.0
2691,2021/01/11,2021011103010674,25,57,172,178.0,30616.0
2693,2021/01/11,2021011103010458,4,50,100,177.0,17700.0
2695,2021/01/11,2021011103009559,38,28,40,178.0,7120.0
2697,2021/01/11,2021011103008973,41,55,10,185.0,1850.0
2699,2021/01/11,2021011103008619,4,55,50,185.0,9250.0

2601,2021/01/11,2021011103008523,4,29,100,182.0,18200.0
2603,2021/01/11,2021011103008400,4,21,498,179.0,89142.0
2605,2021/01/11,2021011103008396,4,41,100,179.0,17900.0
2607,2021/01/11,2021011103008392,4,19,500,179.0,89500.0
2609,2021/01/11,2021011103008361,4,50,583,178.0,103774.0
2611,2021/01/11,2021011103008357,4,33,500,178.0,89000.0
2613,2021/01/11,2021011103008353,4,40,150,178.0,26700.0
2615,2021/01/11,2021011103008349,4,1,2000,178.0,356000.0
2617,2021/01/11,2021011103008345,4,51,1232,178.0,219296.0
2619,2021/01/11,2021011103008341,4,14,625,177.0,110625.0
2621,2021/01/11,2021011103008337,4,14,1000,176.0,176000.0
2623,2021/01/11,2021011103008333,4,54,200,176.0,35200.0
2625,2021/01/11,2021011103008329,4,1,480,176.0,84480.0
2627,2021/01/11,2021011103008325,4,29,350,175.0,61250.0
2629,2021/01/11,2021011103007359,52,45,24,175.0,4200.0
2631,2021/01/11,2021011103005517,1,57,190,175.0,33250.0
2633,2021/01/11,2021011103004637,34,1,100,176.0,17600.0
2635,2021/01/11,2021011103002732,25,1,10,176.0,1760.0
2637,2021/01/11,2021011103001470,33,55,250,175.0,43750.0
2639,2021/01/11,2021011103001466,33,4,190,175.0,33250.0
2641,2021/01/11,2021011103000228,54,4,500,175.0,87500.0
2643,2021/01/10,2021011003017924,45,1,50,174.0,8700.0
2645,2021/01/10,2021011003016079,41,17,400,173.0,69200.0
2647,2021/01/10,2021011003014097,33,57,100,175.0,17500.0
2649,2021/01/10,2021011003013991,32,25,500,174.0,87000.0
2651,2021/01/11,2021011103008509,4,34,100,179.0,17900.0
2653,2021/01/11,2021011103008399,4,11,148,179.0,26492.0
2655,2021/01/11,2021011103008395,4,16,50,179.0,8950.0
2657,2021/01/11,2021011103008391,4,14,200,179.0,35800.0
2659,2021/01/11,2021011103008360,4,57,100,178.0,17800.0
2661,2021/01/11,2021011103008356,4,52,200,178.0,35600.0
2663,2021/01/11,2021011103008352,4,35,100,178.0,17800.0
2665,2021/01/11,2021011103008348,4,11,400,178.0,71200.0
2667,2021/01/11,2021011103008344,4,21,190,178.0,33820.0
2669,2021/01/11,2021011103008340,4,47,108,176.0,19008.0
2671,2021/01/11,2021011103008336,4,45,340,176.0,59840.0
2673,2021/01/11,2021011103008332,4,55,3000,176.0,528000.0
2675,2021/01/11,2021011103008328,4,1,667,175.0,116725.0
2677,2021/01/11,2021011103008324,4,54,14,175.0,2450.0
2679,2021/01/11,2021011103006833,1,55,400,175.0,70000.0
2681,2021/01/11,2021011103005069,17,55,2000,175.0,350000.0
2683,2021/01/11,2021011103002962,33,50,458,175.0,80150.0
2685,2021/01/11,2021011103002575,33,17,508,175.0,88900.0
2687,2021/01/11,2021011103001469,33,59,150,175.0,26250.0
2689,2021/01/11,2021011103001396,6,4,100,175.0,17500.0
2691,2021/01/11,2021011103000168,21,4,90,175.0,15750.0
2693,2021/01/10,2021011003017530,41,1,283,174.0,49242.0
2695,2021/01/10,2021011003015386,41,51,100,173.0,17300.0
2697,2021/01/10,2021011003013994,32,48,500,174.0,87000.0
2699,2021/01/10,2021011003013990,32,45,265,174.0,46110.0
2701,2021/01/11,2021011103008594,4,49,108,181.0,19548.0
2703,2021/01/11,2021011103008401,4,39,114,179.0,20406.0
2705,2021/01/11,2021011103008397,4,22,120,179.0,21480.0
2707,2021/01/11,2021011103008393,4,50,50,179.0,8950.0
2709,2021/01/11,2021011103008389,4,50,512,178.0,91136.0
2711,2021/01/11,2021011103008358,4,28,1000,178.0,178000.0
2713,2021/01/11,2021011103008354,4,7,25,178.0,4450.0
2715,2021/01/11,2021011103008350,4,34,500,178.0,89000.0
2717,2021/01/11,2021011103008346,4,45,330,178.0,58740.0
2719,2021/01/11,2021011103008342,4,56,225,177.0,39825.0
2721,2021/01/11,2021011103008338,4,57,900,176.0,158400.0
2723,2021/01/11,2021011103008334,4,52,200,176.0,35200.0
2725,2021/01/11,2021011103008330,4,28,1000,176.0,176000.0
2727,2021/01/11,2021011103008326,4,34,225,175.0,39375.0
2729,2021/01/11,2021011103007620,59,54,50,175.0,8750.0
2731,2021/01/11,2021011103005518,1,1,310,176.0,54560.0
2733,2021/01/11,2021011103005067,33,55,542,175.0,94850.0
2735,2021/01/11,2021011103002749,33,50,492,175.0,86100.0
2737,2021/01/11,2021011103001813,49,1,100,176.0,17600.0
2739,2021/01/11,2021011103001467,33,45,90,175.0,15750.0
2741,2021/01/11,2021011103000399,58,4,20,175.0,3500.0
2743,2021/01/10,2021011003017967,16,16,500,173.0,86500.0
2745,2021/01/10,2021011003016349,16,22,449,174.0,78126.0
2747,2021/01/10,2021011003014406,41,49,50,173.0,8650.0
2749,2021/01/10,2021011003013992,32,1,168,174.0,29232.0
2751,2021/01/11,2021011103008595,4,26,350,183.0,64050.0
2753,2021/01/11,2021011103008495,4,55,100,182.0,18200.0
2755,2021/01/11,2021011103008398,4,58,50,179.0,8950.0
2757,2021/01/11,2021011103008394,4,7,50,179.0,8950.0
2759,2021/01/11,2021011103008390,4,34,500,178.0,89000.0
2761,2021/01/11,2021011103008359,4,34,100,178.0,17800.0
2763,2021/01/11,2021011103008355,4,39,17,178.0,3026.0
2765,2021/01/11,2021011103008351,4,19,1160,178.0,206480.0
2767,2021/01/11,2021011103008347,4,25,150,178.0,26700.0
2769,2021/01/11,2021011103008343,4,46,200,177.0,35400.0
2771,2021/01/11,2021011103008339,4,1,1329,176.0,233904.0
2773,2021/01/11,2021011103008335,4,55,250,176.0,44000.0
2775,2021/01/11,2021011103008331,4,25,100,176.0,17600.0
2777,2021/01/11,2021011103008327,4,26,50,175.0,8750.0
2779,2021/01/11,2021011103007621,52,54,86,175.0,15050.0
2781,2021/01/11,2021011103006739,1,6,100,175.0,17500.0
2783,2021/01/11,2021011103005068,11,55,100,175.0,17500.0
2785,2021/01/11,2021011103002750,42,50,50,175.0,8750.0
2787,2021/01/11,2021011103002068,33,17,120,175.0,21000.0
2789,2021/01/11,2021011103001468,33,52,200,175.0,35000.0
2791,2021/01/11,2021011103000617,8,4,100,175.0,17500.0
2793,2021/01/11,2021011103000081,21,45,10,175.0,1750.0
2795,2021/01/10,2021011003016598,16,10,10,174.0,1740.0
2797,2021/01/10,2021011003015106,41,52,24,173.0,4152.0
2799,2021/01/10,2021011003013993,32,19,599,174.0,104226.0

2701,2021/01/10,2021011003012447,41,1,143,173.0,24739.0
2703,2021/01/10,2021011003010129,28,16,70,173.0,12110.0
2705,2021/01/10,2021011003009135,26,34,200,174.0,34800.0
2707,2021/01/10,2021011003005672,28,52,320,174.0,55680.0
2709,2021/01/10,2021011003005668,28,5,380,174.0,66120.0
2711,2021/01/10,2021011003005441,32,55,500,173.0,86500.0
2713,2021/01/10,2021011003002342,8,5,20,174.0,3480.0
2715,2021/01/07,2021010703018073,33,38,100,172.0,17200.0
2717,2021/01/07,2021010703015445,26,52,140,174.0,24360.0
2719,2021/01/07,2021010703014380,53,57,50,173.0,8650.0
2721,2021/01/07,2021010703013324,55,1,700,173.0,121100.0
2723,2021/01/07,2021010703012688,14,54,20,171.0,3420.0
2725,2021/01/07,2021010703012198,1,25,168,172.0,28896.0
2727,2021/01/07,2021010703010740,32,32,365,172.0,62780.0
2729,2021/01/07,2021010703009543,10,17,24,173.0,4152.0
2731,2021/01/07,2021010703007162,40,52,10,174.0,1740.0
2733,2021/01/07,2021010703004749,32,49,65,172.0,11180.0
2735,2021/01/07,2021010703004327,1,48,250,173.0,43250.0
2737,2021/01/07,2021010703004268,32,41,200,172.0,34400.0
2739,2021/01/07,2021010703002398,32,37,23,170.0,3910.0
2741,2021/01/07,2021010703000643,10,45,10,172.0,1720.0
2743,2021/01/06,2021010603013683,33,49,65,170.0,11050.0
2745,2021/01/06,2021010603012553,33,47,1000,170.0,170000.0
2747,2021/01/06,2021010603012439,48,47,734,170.0,124780.0
2749,2021/01/06,2021010603011657,33,25,60,171.0,10260.0
2751,2021/01/10,2021011003012732,57,45,20,174.0,3480.0
2753,2021/01/10,2021011003010130,43,16,200,173.0,34600.0
2755,2021/01/10,2021011003009447,59,34,300,174.0,52200.0
2757,2021/01/10,2021011003005975,28,1,500,173.0,86500.0
2759,2021/01/10,2021011003005669,28,38,200,174.0,34800.0
2761,2021/01/10,2021011003005636,28,55,500,173.0,86500.0
2763,2021/01/10,2021011003003325,25,55,1000,173.0,173000.0
2765,2021/01/10,2021011003001272,41,1,25,171.0,4275.0
2767,2021/01/07,2021010703015446,26,25,100,174.0,17400.0
2769,2021/01/07,2021010703014972,10,57,50,173.0,8650.0
2771,2021/01/07,2021010703013325,55,17,100,173.0,17300.0
2773,2021/01/07,2021010703013024,35,54,233,171.0,39843.0
2775,2021/01/07,2021010703012280,1,25,300,172.0,51600.0
2777,2021/01/07,2021010703011272,32,54,253,172.0,43516.0
2779,2021/01/07,2021010703009624,10,14,614,173.0,106222.0
2781,2021/01/07,2021010703008770,10,34,190,173.0,32870.0
2783,2021/01/07,2021010703006357,41,22,100,173.0,17300.0
2785,2021/01/07,2021010703004328,1,22,51,173.0,8823.0
2787,2021/01/07,2021010703004269,32,14,200,172.0,34400.0
2789,2021/01/07,2021010703003396,25,37,1000,171.0,171000.0
2791,2021/01/07,2021010703000644,33,45,280,172.0,48160.0
2793,2021/01/07,2021010703000006,10,34,10,178.0,1780.0
2795,2021/01/06,2021010603013023,33,47,704,170.0,119680.0
2797,2021/01/06,2021010603012440,42,47,300,170.0,51000.0
2799,2021/01/06,2021010603012030,28,34,100,172.0,17200.0
2801,2021/01/10,2021011003011767,55,4,239,173.0,41347.0
2803,2021/01/10,2021011003009462,28,25,50,173.0,8650.0
2805,2021/01/10,2021011003007091,34,38,100,174.0,17400.0
2807,2021/01/10,2021011003005671,28,55,2000,174.0,348000.0
2809,2021/01/10,2021011003005638,28,37,200,173.0,34600.0
2811,2021/01/10,2021011003004507,28,34,500,172.0,86000.0
2813,2021/01/10,2021011003001707,53,44,425,171.0,72675.0
2815,2021/01/07,2021010703016660,10,14,1350,173.0,233550.0
2817,2021/01/07,2021010703014974,10,16,500,173.0,86500.0
2819,2021/01/07,2021010703013327,55,57,150,173.0,25950.0
2821,2021/01/07,2021010703013323,55,47,290,172.0,49880.0
2823,2021/01/07,2021010703012304,34,57,100,172.0,17200.0
2825,2021/01/07,2021010703012197,32,25,282,172.0,48504.0
2827,2021/01/07,2021010703010739,32,32,135,172.0,23220.0
2829,2021/01/07,2021010703009452,10,33,300,173.0,51900.0
2831,2021/01/07,2021010703006888,10,48,11,173.0,1903.0
2833,2021/01/07,2021010703004330,1,11,100,173.0,17300.0
2835,2021/01/07,2021010703004323,32,56,200,172.0,34400.0
2837,2021/01/07,2021010703004267,32,55,100,172.0,17200.0
2839,2021/01/07,2021010703002352,32,49,65,170.0,11050.0
2841,2021/01/07,2021010703000614,10,45,10,173.0,1730.0
2843,2021/01/06,2021010603013586,33,18,204,170.0,34680.0
2845,2021/01/06,2021010603012552,13,47,96,170.0,16320.0
2847,2021/01/06,2021010603012438,33,47,1000,171.0,171000.0
2849,2021/01/06,2021010603011501,33,38,30,171.0,5130.0
2851,2021/01/10,2021011003010192,55,16,755,173.0,130615.0
2853,2021/01/10,2021011003009448,59,45,200,174.0,34800.0
2855,2021/01/10,2021011003006622,33,55,500,175.0,87500.0
2857,2021/01/10,2021011003005670,28,28,200,174.0,34800.0
2859,2021/01/10,2021011003005637,28,45,80,173.0,13840.0
2861,2021/01/10,2021011003004391,22,34,500,172.0,86000.0
2863,2021/01/10,2021011003001600,41,44,75,171.0,12825.0
2865,2021/01/07,2021010703015447,26,52,34,174.0,5916.0
2867,2021/01/07,2021010703014973,10,42,200,173.0,34600.0
2869,2021/01/07,2021010703013326,55,29,50,173.0,8650.0
2871,2021/01/07,2021010703013322,55,57,68,172.0,11696.0
2873,2021/01/07,2021010703012303,1,57,32,172.0,5504.0
2875,2021/01/07,2021010703011626,32,33,100,172.0,17200.0
2877,2021/01/07,2021010703010078,11,1,300,173.0,51900.0
2879,2021/01/07,2021010703008940,28,52,50,174.0,8700.0
2881,2021/01/07,2021010703006848,10,13,1721,173.0,297733.0
2883,2021/01/07,2021010703004329,1,14,250,173.0,43250.0
2885,2021/01/07,2021010703004270,32,41,100,172.0,17200.0
2887,2021/01/07,2021010703003508,28,37,450,171.0,76950.0
2889,2021/01/07,2021010703001016,21,49,100,172.0,17200.0
2891,2021/01/07,2021010703000098,10,57,10,175.0,1750.0
2893,2021/01/06,2021010603013585,33,18,296,170.0,50320.0
2895,2021/01/06,2021010603012441,13,47,304,170.0,51680.0
2897,2021/01/06,2021010603012437,33,47,362,171.0,61902.0
2899,2021/01/06,2021010603010781,33,25,36,171.0,6156.0

2801,2021/01/06,2021010603010470,33,38,15,171.0,2565.0
2803,2021/01/06,2021010603006897,33,37,300,171.0,51300.0
2805,2021/01/06,2021010603006848,48,46,216,170.0,36720.0
2807,2021/01/06,2021010603003760,33,4,586,169.0,99034.0
2809,2021/01/06,2021010603003440,33,42,50,169.0,8450.0
2811,2021/01/06,2021010603001989,32,17,1000,169.0,169000.0
2813,2021/01/05,2021010503012223,26,4,284,169.0,47996.0
2815,2021/01/05,2021010503011287,26,21,25,169.0,4225.0
2817,2021/01/05,2021010503008602,28,43,101,171.0,17271.0
2819,2021/01/05,2021010503008598,28,6,100,171.0,17100.0
2821,2021/01/05,2021010503008594,28,29,500,171.0,85500.0
2823,2021/01/05,2021010503008158,32,51,160,170.0,27200.0
2825,2021/01/05,2021010503006268,26,36,200,169.0,33800.0
2827,2021/01/05,2021010503004007,32,39,1000,169.0,169000.0
2829,2021/01/05,2021010503002679,41,46,36,168.0,6048.0
2831,2021/01/05,2021010503000122,41,51,100,171.0,17100.0
2833,2021/01/04,2021010403014887,49,59,163,169.0,27547.0
2835,2021/01/04,2021010403013957,49,35,50,169.0,8450.0
2837,2021/01/04,2021010403012725,55,54,253,168.0,42504.0
2839,2021/01/04,2021010403009726,55,3,100,168.0,16800.0
2841,2021/01/04,2021010403008618,53,4,322,168.0,54096.0
2843,2021/01/04,2021010403008380,41,4,100,168.0,16800.0
2845,2021/01/04,2021010403007080,45,37,100,170.0,17000.0
2847,2021/01/04,2021010403007076,33,37,94,170.0,15980.0
2849,2021/01/04,2021010403003519,45,3,100,171.0,17100.0
2851,2021/01/06,2021010603010471,33,38,512,171.0,87552.0
2853,2021/01/06,2021010603006898,33,58,110,171.0,18810.0
2855,2021/01/06,2021010603006894,33,17,1225,171.0,209475.0
2857,2021/01/06,2021010603004257,37,33,36,170.0,6120.0
2859,2021/01/06,2021010603003610,33,4,914,169.0,154466.0
2861,2021/01/06,2021010603001990,41,17,1000,169.0,169000.0
2863,2021/01/05,2021010503012224,28,4,2000,169.0,338000.0
2865,2021/01/05,2021010503011311,26,37,260,169.0,43940.0
2867,2021/01/05,2021010503008603,28,49,30,171.0,5130.0
2869,2021/01/05,2021010503008599,28,50,1000,171.0,171000.0
2871,2021/01/05,2021010503008595,28,58,598,171.0,102258.0
2873,2021/01/05,2021010503008159,32,11,80,170.0,13600.0
2875,2021/01/05,2021010503007649,26,28,10,169.0,1690.0
2877,2021/01/05,2021010503004415,41,52,50,168.0,8400.0
2879,2021/01/05,2021010503002680,28,46,2964,168.0,497952.0
2881,2021/01/05,2021010503001065,28,4,1000,169.0,169000.0
2883,2021/01/04,2021010403014890,49,41,78,169.0,13182.0
2885,2021/01/04,2021010403014065,49,51,1000,169.0,169000.0
2887,2021/01/04,2021010403013215,55,22,100,168.0,16800.0
2889,2021/01/04,2021010403009970,55,26,873,168.0,146664.0
2891,2021/01/04,2021010403008768,25,28,41,167.0,6847.0
2893,2021/01/04,2021010403008381,45,4,100,168.0,16800.0
2895,2021/01/04,2021010403008083,53,26,122,168.0,20496.0
2897,2021/01/04,2021010403007077,57,37,10,170.0,1700.0
2899,2021/01/04,2021010403004554,33,32,500,170.0,85000.0
2901,2021/01/06,2021010603009081,33,58,50,171.0,8550.0
2903,2021/01/06,2021010603006896,33,22,2000,171.0,342000.0
2905,2021/01/06,2021010603006797,45,17,100,171.0,17100.0
2907,2021/01/06,2021010603003622,52,4,414,169.0,69966.0
2909,2021/01/06,2021010603003348,33,33,36,169.0,6084.0
2911,2021/01/06,2021010603001520,52,17,175,171.0,29925.0
2913,2021/01/05,2021010503012029,28,49,1770,170.0,300900.0
2915,2021/01/05,2021010503008861,26,28,21,169.0,3549.0
2917,2021/01/05,2021010503008601,28,54,200,171.0,34200.0
2919,2021/01/05,2021010503008597,28,42,200,171.0,34200.0
2921,2021/01/05,2021010503008593,28,41,100,171.0,17100.0
2923,2021/01/05,2021010503007895,49,51,440,170.0,74800.0
2925,2021/01/05,2021010503005463,26,48,200,169.0,33800.0
2927,2021/01/05,2021010503002769,53,46,242,168.0,40656.0
2929,2021/01/05,2021010503001711,26,51,300,170.0,51000.0
2931,2021/01/05,2021010503000091,41,26,100,171.0,17100.0
2933,2021/01/04,2021010403014624,49,38,85,169.0,14365.0
2935,2021/01/04,2021010403013845,49,35,100,169.0,16900.0
2937,2021/01/04,2021010403010989,55,29,50,168.0,8400.0
2939,2021/01/04,2021010403009557,25,41,31,167.0,5177.0
2941,2021/01/04,2021010403008383,33,4,2000,168.0,336000.0
2943,2021/01/04,2021010403008379,53,4,378,168.0,63504.0
2945,2021/01/04,2021010403007079,11,37,150,170.0,25500.0
2947,2021/01/04,2021010403006325,33,26,122,170.0,20740.0
2949,2021/01/04,2021010403002968,33,45,24,170.0,4080.0
2951,2021/01/06,2021010603007438,33,3,100,171.0,17100.0
2953,2021/01/06,2021010603006895,33,51,200,171.0,34200.0
2955,2021/01/06,2021010603006505,48,58,50,170.0,8500.0
2957,2021/01/06,2021010603003611,52,4,86,169.0,14534.0
2959,2021/01/06,2021010603002487,28,16,1000,170.0,170000.0
2961,2021/01/06,2021010603001519,52,5,525,171.0,89775.0
2963,2021/01/05,2021010503011353,13,21,100,170.0,17000.0
2965,2021/01/05,2021010503008604,28,34,200,171.0,34200.0
2967,2021/01/05,2021010503008600,28,20,101,171.0,17271.0
2969,2021/01/05,2021010503008596,28,8,100,171.0,17100.0
2971,2021/01/05,2021010503008160,32,17,1000,170.0,170000.0
2973,2021/01/05,2021010503007803,26,33,100,169.0,16900.0
2975,2021/01/05,2021010503005189,41,16,500,169.0,84500.0
2977,2021/01/05,2021010503002768,28,46,36,168.0,6048.0
2979,2021/01/05,2021010503001173,41,6,14,168.0,2352.0
2981,2021/01/04,2021010403015055,39,41,172,169.0,29068.0
2983,2021/01/04,2021010403014204,49,35,24,169.0,4056.0
2985,2021/01/04,2021010403013666,49,52,500,169.0,84500.0
2987,2021/01/04,2021010403010473,45,37,20,170.0,3400.0
2989,2021/01/04,2021010403008955,25,26,119,167.0,19873.0
2991,2021/01/04,2021010403008382,17,4,100,168.0,16800.0
2993,2021/01/04,2021010403008270,49,37,50,170.0,8500.0
